,Serial_No,Clothing ID,Age,Title,Review Text,Rating,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name
2895,2895,895,38,Darling cardigan with beautiful detailing,"This cardigan is beautiful with its cropped fit, flutter sleeves and vineyard detailing. i can see wearing this a lot this fall and winter. my only complaint is that the sweater was pilling/shedding quite a bit the first time that i wore it. i hope that that doesn't happen every time that i wear it. i also have yet to wash it to see how the fabric looks after washing.",5,1,0,General,Tops,Fine gauge
2896,2896,863,56,Simple and cute,"I bought this in the white and it is super cute. more fitted at top, slightly belled at bottom and thankfully not see through",4,1,0,General,Tops,Knits
2897,2897,863,36,Adorable!!,"I bought this in the sky color (and sized down from my normal medium) and absolutely love it. i don't think it's boxy at all. on the contrary, i love the way it hangs (i don't find it to be short either, though i do tend to layer with a longer cami underneath). p.s. the ruffle detail is precious!",5,1,0,General,Tops,Knits
2898,2898,829,66,Sweetest print,"I ordered size large in the denim color and tops like this are the reason i shop at retailer. this is such a sweet little floral, vertical, slimming, goes with anything print. the buttons down the front close with loops. it's easy to unbutton a few and pull this over your head. i'm a busty 34g and there's no gapping or pulling. the shirt arrived with the sleeves rolled and i had a heck of a time getting those tiny buttons into the cuff but once in, the cuff is wide enough to just slip your arm thr",4,1,6,General Petite,Tops,Blouses
2899,2899,890,66,Statement piece,"Beautifully made, designer sweater. and it's soft and comfortable. i decided to return because it's just too much for my body.  the fringe, which is quite long, overwhelmed my shape and i looked much larger than i am. the color is true white. the knit itself is fuzzy. it closes with a single button on the placket at the neckline. although not for me, i do recommend.",4,1,0,General,Tops,Fine gauge
2900,2900,863,45,Super cute,"Love this shirt so much i bought it in 2 different colors. the reviews said it was so boxy and plain, but i disagree. looks great with jeans or a skirt without looking looking too casual. love that they are not too long also. so many tees are soon long and these are not thank goodness.
definitely runs big",5,1,9,General,Tops,Knits
2901,2901,863,49,,"I absolutely love these tees! i have them in almost every color - i find i can wear them with almost anything (can dress them up or down)....
i feel like they are true to size. i purchased the small but i probably could have worn an xs too - i wanted a looser fit.
also, they wash and dry well too!
for reference: 32d, 27, 35",5,1,0,General,Tops,Knits
2902,2902,829,48,Love this style,This shirt has a great fit and a nice change from the swing style. short in front and longer in back looks great with the higher waisted pants and traditional skinny. nice details on buttons and trim,4,1,1,General Petite,Tops,Blouses
2903,2903,573,45,Even more beautiful in person!,"This dress did not disappoint. it fits great. i'm 5'3"" and weigh 114 and i got a petite xs. length was perfect, i have a longer torso, so the waist was a bit higher than mine, but it didn't sit strangely and hung well. i am small chested, and the top fit me very well, i think if you have been blessed in that area, you may want to size up. 
overall, it really is beautiful, the pattern and the unexpected transition from one pattern to the next is just what i hoped for and why i buy from retailer. i",5,1,27,General Petite,Trend,Trend
2904,2904,863,34,,"I love this tee. as others have noted, the ""pink"" is really more of a coral orange, which is what i was hoping for. i wish they had another good color for a redhead because i would buy it.",5,1,0,General,Tops,Knits
2905,2905,895,39,Vintage picnic style for the win,As-advertised crop sweater is a great length. design is an iron-on velvet texture rather than intarsia. weight of sweater is great for transitional weather.,5,1,0,General,Tops,Fine gauge
2906,2906,895,45,Shorter than on model,"This is a darling little sweater. it is well made and the fit is true to size, however, it's just not long enough on me to be a top, which is what i was hoping for.  i thought it would be pretty with some high waisted trousers in a sort of 40's style but it's way to short on me for that. even with my highest waisted pants and skirts, it shows skin.  i think it can really only be worn as a shrug over a dress or something.  that explains why the model looks hunched over in some photos.  i'm still",3,1,1,General,Tops,Fine gauge
2907,2907,863,39,Great idea poor execution,I love this brand and the material of these shirts and have a ton similar and thought this was adorable with the sweet detail but it is super short and boxy and i felt uncomfortable with the length on me and it also made it so it wasn't so flattering on. such a bummer cuz its a sweet spin on a plain basic tee!,2,0,30,General,Tops,Knits
2908,2908,1125,46,Absolutely perfect design and fit,Just loved it at first sight and waited for it to come on sale .. i am usually a size 0 or xsmall but this one fits perfectly with a size 2 .. i am about 122 lbs and 5 ft 2 and this size fits really well - - petite is too short esp on the arms -- the lining is really nice as well - the design and the cut of this coat is really flattering unlike some of the boxy designs -- absolutely divine - just loved it !!,5,1,1,General,Jackets,Outerwear
2909,2909,863,36,Perfectly comfortable!,The best shirt to throw on with a pair of shorts and it's effortlessly adorable!,5,1,1,General,Tops,Knits
2910,2910,995,35,"Pretty, comfy skirt","Love tracy reese finds at retailer! first day wearing this skirt and have already received a number of compliments! not a typical material i would buy clothing wise, but it's really comfortable and not clingy as i thought it may be. i appreciate the built in slip for some extra substance as well",4,1,0,General,Bottoms,Skirts
2911,2911,573,51,,This dress is very pretty and would be nice for a summer wedding. you will need to go braless or wear a strapless bra. i am sending it back because as it runs very small. i am a 34a and the size 2 was too snug across the top.,4,1,26,General Petite,Trend,Trend
2912,2912,1125,33,So excited it's on sale!!,"I have been wanting this coat ever since i tried it on in the store a month ago. it's beautiful and well-made. it fits tts, but a snug tts, so if you are between sizes, i would order up. grab this asap while the price is right and it is still available!",5,1,0,General,Jackets,Outerwear
2913,2913,995,35,Comfortable and beautiful!,This skirt is true to size and very comfortable on! the colors are beautiful and deep! so glad i snagged this on sale! it will be a great piece to dress up or down depending on where i am going! love it! get it while you can!,4,1,0,General,Bottoms,Skirts
2914,2914,829,73,,"This is a great shirt to wear with jeans or pants. i love the tucks in front with brass buttons. you don't have to unbutton all of them as the shirt slides easily over your head, i love the pattern and it is a great look for fall and later on winter . i think this will be my go-to shirt this season.",5,1,1,General Petite,Tops,Blouses
2915,2915,573,41,Bummer,"My first complaint is, this dress is pinned back so obviously in the video that when the model turns around (not all the way), you can see the pin in the back.  that should have been a clue that this dress isn't meant to fit anyone properly if it doesn't fit the model. i agree with another reviewer that the model in the still product photos sized up and up because the dress does not fit loosely in regular size nor is it that long.  you have to have a longer torso to pull off the top, or the fabr",3,0,2,General Petite,Trend,Trend
